"","day","v1","v2","v3","v4","v5","v6"
"2938",2018-01-16,86939,429024,688217,304039,1039594,262218
"2939",2018-01-17,86945,429053,688264,304060,1039665,262236
"2940",2018-01-18,86951,429082,688312,304080,1039736,262254
"2941",2018-01-19,86957,429112,688359,304101,1039807,262272
"2942",2018-01-20,86963,429141,688406,304122,1039879,262290
"2943",2018-01-21,86969,429170,688453,304143,1039950,262308
"2944",2018-01-22,86975,429200,688500,304164,1040021,262326
"2945",2018-01-23,86981,429229,688547,304184,1040092,262344
"2946",2018-01-24,86987,429258,688594,304205,1040163,262362
"2947",2018-01-25,86993,429288,688641,304226,1040234,262380
"2948",2018-01-26,86999,429317,688688,304247,1040305,262398
"2949",2018-01-27,87005,429347,688735,304268,1040376,262415
"2950",2018-01-28,87011,429376,688782,304288,1040448,262433
"2951",2018-01-29,87016,429405,688830,304309,1040519,262451
"2952",2018-01-30,87022,429435,688877,304330,1040590,262469
"2953",2018-01-31,87028,429464,688924,304351,1040661,262487
"2954",2018-02-01,87034,429493,688971,304372,1040732,262505
"2955",2018-02-02,87040,429523,689018,304392,1040803,262523
"2956",2018-02-03,87046,429552,689065,304413,1040874,262541
"2957",2018-02-04,87052,429581,689112,304434,1040946,262559
"2958",2018-02-05,87058,429611,689159,304455,1041017,262577
"2959",2018-02-06,87064,429640,689206,304476,1041088,262595
"2960",2018-02-07,87070,429669,689253,304497,1041159,262613
"2961",2018-02-08,87076,429699,689300,304517,1041230,262631
"2962",2018-02-09,87082,429728,689348,304538,1041301,262649
"2963",2018-02-10,87088,429757,689395,304559,1041372,262667
"2964",2018-02-11,87094,429787,689442,304580,1041443,262685
"2965",2018-02-12,87100,429816,689489,304601,1041515,262703
"2966",2018-02-13,87106,429846,689536,304621,1041586,262720
"2967",2018-02-14,87112,429875,689583,304642,1041657,262738
"2968",2018-02-15,87118,429904,689630,304663,1041728,262756
"2969",2018-02-16,87124,429934,689677,304684,1041799,262774
"2970",2018-02-17,87130,429963,689724,304705,1041870,262792
"2971",2018-02-18,87135,429992,689771,304725,1041941,262810
"2972",2018-02-19,87141,430022,689818,304746,1042012,262828
"2973",2018-02-20,87147,430051,689865,304767,1042084,262846
"2974",2018-02-21,87153,430080,689913,304788,1042155,262864
"2975",2018-02-22,87159,430110,689960,304809,1042226,262882
"2976",2018-02-23,87165,430139,690007,304829,1042297,262900
"2977",2018-02-24,87171,430168,690054,304850,1042368,262918
"2978",2018-02-25,87177,430198,690101,304871,1042439,262936
"2979",2018-02-26,87183,430227,690148,304892,1042510,262954
"2980",2018-02-27,87189,430256,690195,304913,1042581,262972
"2981",2018-02-28,87195,430286,690242,304933,1042653,262990
"2982",2018-03-01,87201,430315,690289,304954,1042724,263008
"2983",2018-03-02,87207,430345,690336,304975,1042795,263025
"2984",2018-03-03,87213,430374,690383,304996,1042866,263043
"2985",2018-03-04,87219,430403,690431,305017,1042937,263061
"2986",2018-03-05,87225,430433,690478,305037,1043008,263079
"2987",2018-03-06,87231,430462,690525,305058,1043079,263097
"2988",2018-03-07,87237,430491,690572,305079,1043150,263115
"2989",2018-03-08,87243,430521,690619,305100,1043222,263133
"2990",2018-03-09,87248,430550,690666,305121,1043293,263151
"2991",2018-03-10,87254,430579,690713,305141,1043364,263169
"2992",2018-03-11,87260,430609,690760,305162,1043435,263187
"2993",2018-03-12,87266,430638,690807,305183,1043506,263205
"2994",2018-03-13,87272,430667,690854,305204,1043577,263223
"2995",2018-03-14,87278,430697,690901,305225,1043648,263241
"2996",2018-03-15,87284,430726,690948,305245,1043720,263259
"2997",2018-03-16,87290,430756,690996,305266,1043791,263277
"2998",2018-03-17,87296,430785,691043,305287,1043862,263295
"2999",2018-03-18,87302,430814,691090,305308,1043933,263313
"3000",2018-03-19,87308,430844,691137,305329,1044004,263331
"3001",2018-03-20,87314,430873,691184,305349,1044075,263348
"3002",2018-03-21,87320,430902,691231,305370,1044146,263366
"3003",2018-03-22,87326,430932,691278,305391,1044217,263384
"3004",2018-03-23,87332,430961,691325,305412,1044289,263402
"3005",2018-03-24,87338,430990,691372,305433,1044360,263420
"3006",2018-03-25,87344,431020,691419,305453,1044431,263438
"3007",2018-03-26,87350,431049,691466,305474,1044502,263456
"3008",2018-03-27,87356,431078,691514,305495,1044573,263474
"3009",2018-03-28,87361,431108,691561,305516,1044644,263492
"3010",2018-03-29,87367,431137,691608,305537,1044715,263510
"3011",2018-03-30,87373,431166,691655,305557,1044786,263528
"3012",2018-03-31,87379,431196,691702,305578,1044858,263546
"3013",2018-04-01,87385,431225,691749,305599,1044929,263564
"3014",2018-04-02,87391,431255,691796,305620,1045000,263582
"3015",2018-04-03,87397,431284,691843,305641,1045071,263600
"3016",2018-04-04,87403,431313,691890,305661,1045142,263618
"3017",2018-04-05,87409,431343,691937,305682,1045213,263636
"3018",2018-04-06,87415,431372,691984,305703,1045284,263653
"3019",2018-04-07,87421,431401,692032,305724,1045355,263671
"3020",2018-04-08,87427,431431,692079,305745,1045427,263689
"3021",2018-04-09,87433,431460,692126,305765,1045498,263707
"3022",2018-04-10,87439,431489,692173,305786,1045569,263725
"3023",2018-04-11,87445,431519,692220,305807,1045640,263743
"3024",2018-04-12,87451,431548,692267,305828,1045711,263761
"3025",2018-04-13,87457,431577,692314,305849,1045782,263779
"3026",2018-04-14,87463,431607,692361,305869,1045853,263797
"3027",2018-04-15,87469,431636,692408,305890,1045925,263815
"3028",2018-04-16,87474,431665,692455,305911,1045996,263833
"3029",2018-04-17,87480,431695,692502,305932,1046067,263851
"3030",2018-04-18,87486,431724,692549,305953,1046138,263869
"3031",2018-04-19,87492,431754,692597,305973,1046209,263887
"3032",2018-04-20,87498,431783,692644,305994,1046280,263905
"3033",2018-04-21,87504,431812,692691,306015,1046351,263923
"3034",2018-04-22,87510,431842,692738,306036,1046422,263941
"3035",2018-04-23,87516,431871,692785,306057,1046494,263958
"3036",2018-04-24,87522,431900,692832,306078,1046565,263976
"3037",2018-04-25,87528,431930,692879,306098,1046636,263994
"3038",2018-04-26,87534,431959,692926,306119,1046707,264012
"3039",2018-04-27,87540,431988,692973,306140,1046778,264030
"3040",2018-04-28,87546,432018,693020,306161,1046849,264048
"3041",2018-04-29,87552,432047,693067,306182,1046920,264066
"3042",2018-04-30,87558,432076,693115,306202,1046991,264084
"3043",2018-05-01,87564,432106,693162,306223,1047063,264102
"3044",2018-05-02,87570,432135,693209,306244,1047134,264120
"3045",2018-05-03,87576,432164,693256,306265,1047205,264138
"3046",2018-05-04,87582,432194,693303,306286,1047276,264156
"3047",2018-05-05,87587,432223,693350,306306,1047347,264174
"3048",2018-05-06,87593,432253,693397,306327,1047418,264192
"3049",2018-05-07,87599,432282,693444,306348,1047489,264210
"3050",2018-05-08,87605,432311,693491,306369,1047560,264228
"3051",2018-05-09,87611,432341,693538,306390,1047632,264246
"3052",2018-05-10,87617,432370,693585,306410,1047703,264264
"3053",2018-05-11,87623,432399,693632,306431,1047774,264281
"3054",2018-05-12,87629,432429,693680,306452,1047845,264299
"3055",2018-05-13,87635,432458,693727,306473,1047916,264317
"3056",2018-05-14,87641,432487,693774,306494,1047987,264335
"3057",2018-05-15,87647,432517,693821,306514,1048058,264353
"3058",2018-05-16,87653,432546,693868,306535,1048130,264371
"3059",2018-05-17,87659,432575,693915,306556,1048201,264389
"3060",2018-05-18,87665,432605,693962,306577,1048272,264407
"3061",2018-05-19,87671,432634,694009,306598,1048343,264425
"3062",2018-05-20,87677,432663,694056,306618,1048414,264443
"3063",2018-05-21,87683,432693,694103,306639,1048485,264461
"3064",2018-05-22,87689,432722,694150,306660,1048556,264479
"3065",2018-05-23,87695,432752,694198,306681,1048627,264497
"3066",2018-05-24,87701,432781,694245,306702,1048699,264515
"3067",2018-05-25,87706,432810,694292,306722,1048770,264533
"3068",2018-05-26,87712,432840,694339,306743,1048841,264551
"3069",2018-05-27,87718,432869,694386,306764,1048912,264569
"3070",2018-05-28,87724,432898,694433,306785,1048983,264586
"3071",2018-05-29,87730,432928,694480,306806,1049054,264604
"3072",2018-05-30,87736,432957,694527,306826,1049125,264622
"3073",2018-05-31,87742,432986,694574,306847,1049196,264640
"3074",2018-06-01,87748,433016,694621,306868,1049268,264658
"3075",2018-06-02,87754,433045,694668,306889,1049339,264676
"3076",2018-06-03,87760,433074,694716,306910,1049410,264694
"3077",2018-06-04,87766,433104,694763,306930,1049481,264712
"3078",2018-06-05,87772,433133,694810,306951,1049552,264730
"3079",2018-06-06,87778,433162,694857,306972,1049623,264748
"3080",2018-06-07,87784,433192,694904,306993,1049694,264766
"3081",2018-06-08,87790,433221,694951,307014,1049765,264784
"3082",2018-06-09,87796,433251,694998,307034,1049837,264802
"3083",2018-06-10,87802,433280,695045,307055,1049908,264820
"3084",2018-06-11,87808,433309,695092,307076,1049979,264838
"3085",2018-06-12,87814,433339,695139,307097,1050050,264856
"3086",2018-06-13,87819,433368,695186,307118,1050121,264874
"3087",2018-06-14,87825,433397,695233,307138,1050192,264892
"3088",2018-06-15,87831,433427,695281,307159,1050263,264909
"3089",2018-06-16,87837,433456,695328,307180,1050335,264927
"3090",2018-06-17,87843,433485,695375,307201,1050406,264945
"3091",2018-06-18,87849,433515,695422,307222,1050477,264963
"3092",2018-06-19,87855,433544,695469,307242,1050548,264981
"3093",2018-06-20,87861,433573,695516,307263,1050619,264999
"3094",2018-06-21,87867,433603,695563,307284,1050690,265017
"3095",2018-06-22,87873,433632,695610,307305,1050761,265035
"3096",2018-06-23,87879,433661,695657,307326,1050832,265053
"3097",2018-06-24,87885,433691,695704,307346,1050904,265071
"3098",2018-06-25,87891,433720,695751,307367,1050975,265089
"3099",2018-06-26,87897,433750,695799,307388,1051046,265107
"3100",2018-06-27,87903,433779,695846,307409,1051117,265125
"3101",2018-06-28,87909,433808,695893,307430,1051188,265143
"3102",2018-06-29,87915,433838,695940,307450,1051259,265161
"3103",2018-06-30,87921,433867,695987,307471,1051330,265179
"3104",2018-07-01,87927,433896,696034,307492,1051401,265197
"3105",2018-07-02,87932,433926,696081,307513,1051473,265214
"3106",2018-07-03,87938,433955,696128,307534,1051544,265232
"3107",2018-07-04,87944,433984,696175,307555,1051615,265250
"3108",2018-07-05,87950,434014,696222,307575,1051686,265268
"3109",2018-07-06,87956,434043,696269,307596,1051757,265286
"3110",2018-07-07,87962,434072,696316,307617,1051828,265304
"3111",2018-07-08,87968,434102,696364,307638,1051899,265322
"3112",2018-07-09,87974,434131,696411,307659,1051970,265340
"3113",2018-07-10,87980,434161,696458,307679,1052042,265358
"3114",2018-07-11,87986,434190,696505,307700,1052113,265376
"3115",2018-07-12,87992,434219,696552,307721,1052184,265394
"3116",2018-07-13,87998,434249,696599,307742,1052255,265412
"3117",2018-07-14,88004,434278,696646,307763,1052326,265430
"3118",2018-07-15,88010,434307,696693,307783,1052397,265448
"3119",2018-07-16,88016,434337,696740,307804,1052468,265466
"3120",2018-07-17,88022,434366,696787,307825,1052539,265484
"3121",2018-07-18,88028,434395,696834,307846,1052611,265502
"3122",2018-07-19,88034,434425,696882,307867,1052682,265519
"3123",2018-07-20,88040,434454,696929,307887,1052753,265537
"3124",2018-07-21,88045,434483,696976,307908,1052824,265555
"3125",2018-07-22,88051,434513,697023,307929,1052895,265573
"3126",2018-07-23,88057,434542,697070,307950,1052966,265591
"3127",2018-07-24,88063,434571,697117,307971,1053037,265609
"3128",2018-07-25,88069,434601,697164,307991,1053109,265627
"3129",2018-07-26,88075,434630,697211,308012,1053180,265645
"3130",2018-07-27,88081,434660,697258,308033,1053251,265663
"3131",2018-07-28,88087,434689,697305,308054,1053322,265681
"3132",2018-07-29,88093,434718,697352,308075,1053393,265699
"3133",2018-07-30,88099,434748,697399,308095,1053464,265717
"3134",2018-07-31,88105,434777,697447,308116,1053535,265735
"3135",2018-08-01,88111,434806,697494,308137,1053606,265753
"3136",2018-08-02,88117,434836,697541,308158,1053678,265771
"3137",2018-08-03,88123,434865,697588,308179,1053749,265789
"3138",2018-08-04,88129,434894,697635,308199,1053820,265807
"3139",2018-08-05,88135,434924,697682,308220,1053891,265825
"3140",2018-08-06,88141,434953,697729,308241,1053962,265842
"3141",2018-08-07,88147,434982,697776,308262,1054033,265860
"3142",2018-08-08,88153,435012,697823,308283,1054104,265878
"3143",2018-08-09,88158,435041,697870,308303,1054175,265896
"3144",2018-08-10,88164,435070,697917,308324,1054247,265914
"3145",2018-08-11,88170,435100,697965,308345,1054318,265932
"3146",2018-08-12,88176,435129,698012,308366,1054389,265950
"3147",2018-08-13,88182,435159,698059,308387,1054460,265968
"3148",2018-08-14,88188,435188,698106,308407,1054531,265986
"3149",2018-08-15,88194,435217,698153,308428,1054602,266004
"3150",2018-08-16,88200,435247,698200,308449,1054673,266022
"3151",2018-08-17,88206,435276,698247,308470,1054744,266040
"3152",2018-08-18,88212,435305,698294,308491,1054816,266058
"3153",2018-08-19,88218,435335,698341,308511,1054887,266076
"3154",2018-08-20,88224,435364,698388,308532,1054958,266094
"3155",2018-08-21,88230,435393,698435,308553,1055029,266112
"3156",2018-08-22,88236,435423,698483,308574,1055100,266130
"3157",2018-08-23,88242,435452,698530,308595,1055171,266147
"3158",2018-08-24,88248,435481,698577,308615,1055242,266165
"3159",2018-08-25,88254,435511,698624,308636,1055314,266183
"3160",2018-08-26,88260,435540,698671,308657,1055385,266201
"3161",2018-08-27,88266,435569,698718,308678,1055456,266219
"3162",2018-08-28,88272,435599,698765,308699,1055527,266237
"3163",2018-08-29,88277,435628,698812,308719,1055598,266255
"3164",2018-08-30,88283,435658,698859,308740,1055669,266273
"3165",2018-08-31,88289,435687,698906,308761,1055740,266291
"3166",2018-09-01,88295,435716,698953,308782,1055811,266309
"3167",2018-09-02,88301,435746,699000,308803,1055883,266327
"3168",2018-09-03,88307,435775,699048,308823,1055954,266345
"3169",2018-09-04,88313,435804,699095,308844,1056025,266363
"3170",2018-09-05,88319,435834,699142,308865,1056096,266381
"3171",2018-09-06,88325,435863,699189,308886,1056167,266399
"3172",2018-09-07,88331,435892,699236,308907,1056238,266417
"3173",2018-09-08,88337,435922,699283,308927,1056309,266435
"3174",2018-09-09,88343,435951,699330,308948,1056380,266453
"3175",2018-09-10,88349,435980,699377,308969,1056452,266470
"3176",2018-09-11,88355,436010,699424,308990,1056523,266488
"3177",2018-09-12,88361,436039,699471,309011,1056594,266506
"3178",2018-09-13,88367,436068,699518,309032,1056665,266524
"3179",2018-09-14,88373,436098,699566,309052,1056736,266542
"3180",2018-09-15,88379,436127,699613,309073,1056807,266560
"3181",2018-09-16,88385,436157,699660,309094,1056878,266578
"3182",2018-09-17,88390,436186,699707,309115,1056949,266596
"3183",2018-09-18,88396,436215,699754,309136,1057021,266614
"3184",2018-09-19,88402,436245,699801,309156,1057092,266632
"3185",2018-09-20,88408,436274,699848,309177,1057163,266650
"3186",2018-09-21,88414,436303,699895,309198,1057234,266668
"3187",2018-09-22,88420,436333,699942,309219,1057305,266686
"3188",2018-09-23,88426,436362,699989,309240,1057376,266704
"3189",2018-09-24,88432,436391,700036,309260,1057447,266722
"3190",2018-09-25,88438,436421,700083,309281,1057519,266740
"3191",2018-09-26,88444,436450,700131,309302,1057590,266758
"3192",2018-09-27,88450,436479,700178,309323,1057661,266775
"3193",2018-09-28,88456,436509,700225,309344,1057732,266793
"3194",2018-09-29,88462,436538,700272,309364,1057803,266811
"3195",2018-09-30,88468,436567,700319,309385,1057874,266829
"3196",2018-10-01,88474,436597,700366,309406,1057945,266847
"3197",2018-10-02,88480,436626,700413,309427,1058016,266865
"3198",2018-10-03,88486,436656,700460,309448,1058088,266883
"3199",2018-10-04,88492,436685,700507,309468,1058159,266901
"3200",2018-10-05,88498,436714,700554,309489,1058230,266919
"3201",2018-10-06,88503,436744,700601,309510,1058301,266937
"3202",2018-10-07,88509,436773,700649,309531,1058372,266955
"3203",2018-10-08,88515,436802,700696,309552,1058443,266973
"3204",2018-10-09,88521,436832,700743,309572,1058514,266991
"3205",2018-10-10,88527,436861,700790,309593,1058585,267009
"3206",2018-10-11,88533,436890,700837,309614,1058657,267027
"3207",2018-10-12,88539,436920,700884,309635,1058728,267045
"3208",2018-10-13,88545,436949,700931,309656,1058799,267063
"3209",2018-10-14,88551,436978,700978,309676,1058870,267080
"3210",2018-10-15,88557,437008,701025,309697,1058941,267098
